NB_ARC_VL;ID_GAV;NB_PL_MT;LARGEUR;GLOBALID;TYPE_MOBIL;PROFIL;LONGUEUR;ETAT_;CODE_INSEE;NB_PL_VL;NB_PLACE;NB_ARC_MT;geometry
0;5069;8;2.0;{3BF01B3C-46F0-492A-90E2-1D37CB214AFB};2;0;9.0;Supprimé(e);06088;4;12;0;{"type": "Point", "coordinates": [7.28256914, 43.7033332]}
0;5079;4;2.0;{746BEE4E-A502-48E9-886C-C8F8F2088264};2;0;6.0;Supprimé(e);06088;2;6;0;{"type": "Point", "coordinates": [7.2903644, 43.70524019]}
0;5023;5;2.0;{EDE293B8-7A1F-4525-828C-B08989D664FE};2;0;7.5;En vigueur;06088;2;7;0;{"type": "Point", "coordinates": [7.28514663, 43.70114887]}
0;3004;5;2.2;{0B48853E-A655-44E0-AA81-221D977338DB};5;1;4.5;En vigueur;06088;0;5;2;{"type": "Point", "coordinates": [7.27967923, 43.70509282]}
3;3010;5;2.2;{C53A77EB-DD95-4EC7-A9C8-9B335B32CE8E};5;0;8.3;En vigueur;06088;6;11;5;{"type": "Point", "coordinates": [7.2773628, 43.70314255]}
1;3024;2;2.0;{812CB60A-3FEC-42AA-9FDA-CCA7314C054F};1;0;4.0;En vigueur;06088;1;3;2;{"type": "Point", "coordinates": [7.26144346, 43.73921778]}
0;6050;4;2.0;{23BBCB16-0886-446B-98F8-9333EF7C6611};4;0;8.0;En vigueur;06088;2;6;0;{"type": "Point", "coordinates": [7.26558682, 43.71569438]}
0;7004;8;2.0;{CB01C902-8794-4511-ADC5-45312C7F73CE};2;0;8.0;En vigueur;06088;0;8;0;{"type": "Point", "coordinates": [7.25755716, 43.69442222]}
0;7010;3;2.0;{4171E2FD-902B-4CFB-86E7-E5C9A3B8A82B};1;0;5.0;En vigueur;06088;2;5;4;{"type": "Point", "coordinates": [7.25868941, 43.69689137]}
3;7017;8;2.0;{DB3B616F-1CCF-4375-95A0-D0B737143735};1;0;12.0;Supprimé(e);06088;2;10;7;{"type": "Point", "coordinates": [7.25655784, 43.70087416]}
0;7018;4;2.0;{4354650C-A9CC-47D2-A887-75CE1A3306F8};2;0;4.0;En vigueur;06088;2;6;0;{"type": "Point", "coordinates": [7.25541155, 43.70116561]}
0;7022;5;2.0;{A5E1832C-E8B2-4296-9785-C4F2BB7AC869};2;0;8.5;Supprimé(e);06088;3;8;0;{"type": "Point", "coordinates": [7.25942135, 43.70085394]}
2;7033;3;1.9000000000000001;{F8E5785B-E993-4716-8C1C-6B13A0F68880};1;0;6.0;En vigueur;06088;1;4;3;{"type": "Point", "coordinates": [7.26113277, 43.69680446]}
0;7039;3;2.0;{49303B2C-3E2D-4261-A34F-FEA57EC70C27};2;1;4.5;En vigueur;06088;0;3;0;{"type": "Point", "coordinates": [7.26074419, 43.70134025]}
0;7046;3;2.3000000000000003;{E017A01C-C32F-4092-838D-86893D4B9ED0};2;0;4.0;Supprimé(e);06088;1;4;0;{"type": "Point", "coordinates": [7.26044008, 43.69840283]}
2;7446;11;2.0;{DE06F93D-DFF0-43BD-ADAB-0DDFEF73C674};5;0;13.0;Supprimé(e);06088;4;15;6;{"type": "Point", "coordinates": [7.26241971, 43.70120994]}
0;7059;8;2.0;{EFF3462E-0511-4CC4-96E6-7AC32D663F26};7;1;11.0;Supprimé(e);06088;0;8;8;{"type": "Point", "coordinates": [7.26386262, 43.70400515]}
0;8009;5;2.0;{7E8DB54C-4AD8-40BD-AD3B-EF4DCF365821};4;0;9.0;En vigueur;06088;3;8;0;{"type": "Point", "coordinates": [7.23663698, 43.69178746]}
6;8014;13;2.0;{D89C3FB5-28C9-4ED9-86EC-DCB0C4F65E11};3;0;23.0;Supprimé(e);06088;6;19;11;{"type": "Point", "coordinates": [7.22065897, 43.66968639]}
1;8022;5;2.0;{702300D3-13A1-40F2-8A98-6012713C11A8};3;0;6.0;Supprimé(e);06088;2;7;3;{"type": "Point", "coordinates": [7.23691507, 43.68686573]}
3;6032;6;2.0;{B71330C9-EC7B-4B8C-B3A8-15C0D2CB4C98};5;0;9.0;En vigueur;06088;5;11;7;{"type": "Point", "coordinates": [7.26237965, 43.71444055]}
0;6044;4;2.0;{8E813550-0CA3-41A3-A804-DD40B958A71B};1;1;5.0;En vigueur;06088;0;4;5;{"type": "Point", "coordinates": [7.26486699, 43.72273895]}
2;6001;6;2.0;{D82299D8-3979-4B21-8065-9741A2AF2FA5};1;0;10.0;En vigueur;06088;3;9;3;{"type": "Point", "coordinates": [7.25521399, 43.72031873]}
1;6007;2;2.0;{B318D8B7-70F4-4A1E-B461-C0A86832A523};3;0;3.0;En vigueur;06088;1;3;1;{"type": "Point", "coordinates": [7.26708018, 43.72854028]}
2;6008;4;2.0;{97A1A4D2-3A57-496F-AE19-661B8A02989A};1;0;7.0;En vigueur;06088;2;6;4;{"type": "Point", "coordinates": [7.27154984, 43.73162807]}
0;6004;5;2.0;{FA6C30BB-9366-4E65-AB4B-6A94D3830806};0;1;5.0;Supprimé(e);06088;0;5;0;{"type": "Point", "coordinates": [7.26023312, 43.71527744]}
0;6016;5;2.0;{98B5C414-CE75-491D-AE50-44B6DF7C8BDB};5;0;10.0;En vigueur;06088;6;11;0;{"type": "Point", "coordinates": [7.25051568, 43.72279811]}
0;6018;2;2.0;{F9931C91-954D-41A5-8758-DE299BD06BA9};4;0;3.0;Supprimé(e);06088;1;3;0;{"type": "Point", "coordinates": [7.24953077, 43.72467306]}
0;7131;8;2.0;{A415A357-1498-441D-94F8-DAB8ACC92685};5;1;4.0;En vigueur;06088;0;8;3;{"type": "Point", "coordinates": [7.27288012, 43.69814207]}
0;7198;4;2.2;{F6659259-E1D0-4B0D-84BA-4087F13E828B};7;1;4.3;En vigueur;06088;0;4;3;{"type": "Point", "coordinates": [7.27482653, 43.70387427]}
0;7204;5;2.7;{0F52F876-1D3B-4911-B423-76EBCC0FB751};2;0;9.0;Supprimé(e);06088;3;8;0;{"type": "Point", "coordinates": [7.2727962, 43.70044884]}
2;7208;6;2.4;{6A1BE9FC-693D-46AE-B429-06C36AF85404};1;1;10.0;En vigueur;06088;0;6;6;{"type": "Point", "coordinates": [7.27378292, 43.70239616]}
0;7222;3;2.0;{17A24D42-943D-42AA-B53B-2028CF57B3F2};2;0;4.0;Supprimé(e);06088;1;4;0;{"type": "Point", "coordinates": [7.27444396, 43.6994542]}
4;7239;8;2.9;{1904C29D-2552-43A6-8AB4-6E79CB029988};3;0;19.0;Supprimé(e);06088;4;12;8;{"type": "Point", "coordinates": [7.27760599, 43.69901261]}
1;7250;5;2.0;{3F0523E9-DED2-417F-9195-DE439BDF62D0};1;0;7.4;En vigueur;06088;2;7;1;{"type": "Point", "coordinates": [7.25800702, 43.70958801]}
0;7134;2;2.0;{2520D95E-2423-4741-A46C-C710C0638336};4;0;3.5;Supprimé(e);06088;1;3;0;{"type": "Point", "coordinates": [7.26961686, 43.69950223]}
14;7169;0;2.0;{074F8A34-9497-4760-8F63-090376B38EFF};1;2;14.0;En vigueur;06088;14;14;0;{"type": "Point", "coordinates": [7.2662068, 43.70631147]}
0;7171;2;2.0;{C668E663-76A7-4F72-83C5-6E930E4DDCB2};2;0;4.5;Supprimé(e);06088;1;3;0;{"type": "Point", "coordinates": [7.26563003, 43.705447]}
6;7448;4;2.0;{09FB5B8C-0EAD-4E5B-98C9-1895B43C2529};5;0;7.0;En vigueur;06088;11;15;3;{"type": "Point", "coordinates": [7.2687352, 43.70505274]}
0;7180;6;2.0;{D29E306D-4094-45B5-AE66-68A896294BEE};5;1;5.0;En vigueur;06088;0;6;2;{"type": "Point", "coordinates": [7.26910315, 43.70524696]}
3;7086;7;2.0;{4FDEBF7C-6175-42AF-86F9-553851D39528};1;0;13.0;En vigueur;06088;4;11;6;{"type": "Point", "coordinates": [7.26365037, 43.69741984]}
0;7091;8;2.0;{5C55CA1C-DFCF-4222-8D2A-7F959A3A1650};2;0;12.0;Supprimé(e);06088;4;12;0;{"type": "Point", "coordinates": [7.26603363, 43.70185023]}
0;7092;3;2.0;{06CA36F2-C292-45E0-BC17-638BD65947A5};2;0;4.0;Supprimé(e);06088;1;4;0;{"type": "Point", "coordinates": [7.26580408, 43.7021215]}
0;7093;5;2.0;{2EF3D250-7420-4F26-B6A6-3C3405B015C9};2;0;9.0;En vigueur;06088;3;8;0;{"type": "Point", "coordinates": [7.26590434, 43.70223201]}
0;4022;4;2.0;{86C99D77-08EE-4188-882E-EBFA572185E7};7;1;5.0;En vigueur;06088;0;4;4;{"type": "Point", "coordinates": [7.29436099, 43.71814114]}
4;7420;5;2.0;{BBBD9B03-EC84-435D-BE6C-E8B92F0BE35E};5;0;8.0;En vigueur;06088;8;13;6;{"type": "Point", "coordinates": [7.26078141, 43.70809033]}
6;7431;10;2.0;{394D6ABA-B9EA-4F1B-9432-DFB934EED04F};5;0;14.0;En vigueur;06088;12;22;10;{"type": "Point", "coordinates": [7.26500013, 43.69967989]}
4;5196;9;2.0;{D3F32BDA-D59E-4006-8345-231DD7423119};5;0;13.0;En vigueur;06088;8;17;4;{"type": "Point", "coordinates": [7.29175938, 43.70399365]}
6;8060;0;2.0;{87849F54-24A6-44F1-8BDA-63A641CF58B8};6;2;4.0;En vigueur;06088;12;12;0;{"type": "Point", "coordinates": [7.22156888, 43.68383664]}
0;7255;2;2.0;{AE595AF3-4D0F-47DB-91A5-0D9C2FD99230};2;0;4.0;Supprimé(e);06088;1;3;0;{"type": "Point", "coordinates": [7.25832882, 43.7079492]}
2;7260;10;2.0;{01E2AFFD-311F-4433-8781-DDB733FAB118};1;0;13.5;En vigueur;06088;5;15;3;{"type": "Point", "coordinates": [7.26207945, 43.70734649]}
0;7397;8;2.0;{D25FE957-2EB1-42C0-AD9B-23FDCD51D255};7;1;8.0;En vigueur;06088;0;8;7;{"type": "Point", "coordinates": [7.2720837, 43.69972674]}
4;7399;9;2.0;{4455C660-57B3-40AA-A362-A268394575F0};5;0;14.0;En vigueur;06088;8;17;9;{"type": "Point", "coordinates": [7.27140763, 43.70275069]}
6;2096;7;2.0;{2CF56D17-65B1-4D9C-BBEE-B405FE254BED};5;0;11.0;En vigueur;06088;12;19;7;{"type": "Point", "coordinates": [7.25585594, 43.70395787]}
0;3002;6;2.0;{4D23BC7D-D888-4909-8880-A85E17570CA7};7;1;6.0;En vigueur;06088;0;6;5;{"type": "Point", "coordinates": [7.27039583, 43.70592624]}
4;8071;6;2.0;{DDF2FFE8-E636-4DCE-A896-54EB0F27D209};5;0;10.0;Supprimé(e);06088;8;14;6;{"type": "Point", "coordinates": [7.22092707, 43.67013778]}
0;5182;8;2.0;{8B33977A-79CF-4509-8C83-803B9999E642};1;1;8.0;En vigueur;06088;0;8;4;{"type": "Point", "coordinates": [7.28929979, 43.70541704]}
3;2102;6;2.0;{FCA93B27-A29A-4162-BA7A-FA7206BE1142};5;0;9.0;En vigueur;06088;6;12;6;{"type": "Point", "coordinates": [7.254945, 43.69667011]}
0;7276;15;1.9000000000000001;{DC4728B5-170A-4836-AB20-3AF8E823C1C6};7;1;17.0;En vigueur;06088;0;15;14;{"type": "Point", "coordinates": [7.26783406, 43.6986622]}
1;7280;5;2.0;{EE0A155D-6B83-48EB-8FD3-21B8CF31E048};1;0;5.5;En vigueur;06088;3;8;3;{"type": "Point", "coordinates": [7.265031, 43.69763937]}
2;7281;13;2.0;{4A780D41-FEA6-4E88-A214-65605F8D2452};1;1;8.5;En vigueur;06088;0;13;5;{"type": "Point", "coordinates": [7.2652168, 43.69766308]}
1;7285;2;2.0;{3E12A4D4-462F-4FA5-A6F0-2618D5BE1E40};1;0;3.0;Supprimé(e);06088;1;3;3;{"type": "Point", "coordinates": [7.26506988, 43.69665249]}
3;2113;5;2.0;{E37613C8-8972-444F-9940-047D2DC1D51A};5;0;7.0;En vigueur;06088;6;11;2;{"type": "Point", "coordinates": [7.25117695, 43.70137759]}
1;5139;3;2.0;{13B29E12-D66C-41F6-9E8B-82B646A923FB};1;0;5.0;En vigueur;06088;1;4;3;{"type": "Point", "coordinates": [7.29389241, 43.69006198]}
2;7336;6;2.0;{60560D9B-6D0F-4152-AEBC-C0EFF8CB2548};1;0;8.0;En vigueur;06088;2;8;6;{"type": "Point", "coordinates": [7.26780809, 43.70406848]}
0;5140;7;2.0;{29F95FD4-5B38-494A-88FF-C92801B87472};7;1;9.5;En vigueur;06088;0;7;6;{"type": "Point", "coordinates": [7.28835485, 43.71158812]}
0;5141;8;2.0;{D860DAC7-DC7B-4411-8D49-D67EBDB3638A};7;1;10.0;En vigueur;06088;0;8;7;{"type": "Point", "coordinates": [7.28540406, 43.7011515]}
6;7349;9;2.0;{0EE52D55-9867-409C-A8AA-71BA7DBAB170};5;0;16.0;En vigueur;06088;12;21;9;{"type": "Point", "coordinates": [7.25888746, 43.70270704]}
5;7357;6;2.0;{94563349-B301-44D9-9CA5-07FB2702760E};5;0;9.0;En vigueur;06088;10;16;6;{"type": "Point", "coordinates": [7.2683292, 43.69981333]}
0;7362;4;2.0;{1EB8BE2C-AF86-4A60-928D-F3012383CA23};5;0;5.0;En vigueur;06088;2;6;5;{"type": "Point", "coordinates": [7.26322117, 43.69916896]}
5;7052;7;2.0;{FF7F1375-FFCA-4D83-8A5D-8BB2D5B45195};5;0;10.0;Supprimé(e);06088;10;17;7;{"type": "Point", "coordinates": [7.26224043, 43.69994735]}
0;7294;6;2.0;{DE326E3B-AF92-416A-989F-20E92E4761D2};1;1;7.5;En vigueur;06088;0;6;6;{"type": "Point", "coordinates": [7.26022826, 43.70193811]}
2;7297;3;2.0;{2D095817-4EF8-42CA-A71A-3C180CAF3DB0};1;0;7.5;Supprimé(e);06088;2;5;4;{"type": "Point", "coordinates": [7.25782029, 43.69922592]}
4;7068;4;2.0;{92B09056-BF77-485C-85AD-4E060B76EC91};5;0;8.0;En vigueur;06088;8;12;4;{"type": "Point", "coordinates": [7.27000971, 43.69606513]}
2;5136;3;2.0;{2215FFDD-1E28-4003-BFE0-C4DDD80336F1};1;0;6.5;En vigueur;06088;2;5;3;{"type": "Point", "coordinates": [7.29099619, 43.71535739]}
3;2073;6;2.0;{1554FA6F-BFB6-47E6-AF5A-2540EDDE9328};5;0;10.0;En vigueur;06088;6;12;6;{"type": "Point", "coordinates": [7.25332399, 43.69323645]}
4;8037;5;2.0;{C692E513-2BFC-4750-83F5-C3ED634D1851};5;0;10.0;Supprimé(e);06088;8;13;6;{"type": "Point", "coordinates": [7.23781436, 43.68668077]}
4;8041;5;2.0;{B2DC01F8-E181-41CB-B57B-A40E854BB285};5;0;10.0;En vigueur;06088;8;13;6;{"type": "Point", "coordinates": [7.23366066, 43.68307082]}
5;5168;8;2.0;{B3E69F25-1C4E-440C-8C68-8A2E9389A2AE};5;0;12.0;En vigueur;06088;10;18;7;{"type": "Point", "coordinates": [7.28291562, 43.69724103]}
3;5170;5;2.0;{8208121D-2077-4983-8860-61C6F6BD08AE};5;0;7.0;Supprimé(e);06088;6;11;5;{"type": "Point", "coordinates": [7.2835629, 43.69857074]}
5;5172;9;2.0;{E550451A-F05A-41BD-ADE0-324AEC40F050};5;0;12.0;En vigueur;06088;10;19;9;{"type": "Point", "coordinates": [7.2877136, 43.69416365]}
5;5178;20;2.0;{1AA7CC71-2531-413B-B99D-5EFF9DC785A5};5;0;13.0;En vigueur;06088;10;30;9;{"type": "Point", "coordinates": [7.29112064, 43.71483656]}
4;7366;9;2.0;{EE1EEAB6-9DC4-4FA0-AB3F-BDAF572A4903};5;0;13.0;En vigueur;06088;8;17;9;{"type": "Point", "coordinates": [7.26258397, 43.70212378]}
3;7382;10;2.0;{4AC263E1-A7D5-46A7-A31E-BAF5B6F89B14};5;0;9.0;En vigueur;06088;6;16;4;{"type": "Point", "coordinates": [7.26889665, 43.70278465]}
3;7392;6;2.0;{7EBB5B94-B604-4702-86DA-CE6D14CD812C};5;0;8.0;En vigueur;06088;6;12;6;{"type": "Point", "coordinates": [7.26374731, 43.71067777]}
0;7396;5;2.0;{4E65A11B-1CC2-4908-8D06-990F4C5B9330};7;1;5.0;En vigueur;06088;0;5;4;{"type": "Point", "coordinates": [7.26162443, 43.70580257]}
5;6029;5;2.0;{96DDFA8C-3797-4E82-846C-9300274990A1};5;0;9.0;En vigueur;06088;10;15;5;{"type": "Point", "coordinates": [7.2615273, 43.713026]}
4;6069;6;2.0;{B29F3821-9580-4482-B4C9-D8B20766F909};5;0;9.0;En vigueur;06088;8;14;6;{"type": "Point", "coordinates": [7.26417948, 43.71368357]}
8;5009;20;2.0;{CB99F5EA-5DAE-4D39-996D-03F3BAB196A5};6;0;25.0;En vigueur;06088;16;36;100;{"type": "Point", "coordinates": [7.28154107, 43.70307867]}
2;;0;1.5;{3CB84523-A7E5-4ED4-83AE-97E8D48B911A};5;2;1.5;En vigueur;06088;2;2;0;{"type": "Point", "coordinates": [7.26214884, 43.69893952]}
0;;2;2.0;{7F937937-8A12-4144-895B-14EC55605F19};5;1;2.0;En vigueur;06088;0;2;2;{"type": "Point", "coordinates": [7.26444676, 43.70361106]}
4;;0;2.0;{EB1015E3-C294-4201-B9B9-592509F04908};5;2;3.0;En vigueur;06088;4;4;0;{"type": "Point", "coordinates": [7.26485683, 43.70126632]}
0;;4;2.0;{6AECB993-10FA-49C6-A388-836ED4A946B3};5;1;8.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.26786424, 43.70491082]}
0;;4;2.0;{589FB8B2-0C09-445F-8BD6-CEBDEC24410E};5;1;6.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.26890687, 43.70608454]}
3;;8;2.0;{7F8277A1-3E5E-459A-A8EB-4909FE1A21C1};5;0;8.0;En vigueur;06088;4;12;5;{"type": "Point", "coordinates": [7.28368662, 43.70176632]}
3;;6;2.0;{134E8B40-8B54-40BD-BEEC-56A436F02867};5;0;10.0;En vigueur;06088;4;10;6;{"type": "Point", "coordinates": [7.27671363, 43.70272069]}
0;;3;2.0;{FF29A994-DB44-49B3-B637-4134B098E649};5;1;2.0;En vigueur;06088;0;3;2;{"type": "Point", "coordinates": [7.26553176, 43.69784784]}
0;;4;2.0;{2925172D-53C2-408A-938A-7B564A624D98};5;1;2.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.2632331, 43.69900908]}
0;;2;2.0;{4926B422-EB5F-4AC7-8307-D75DB5A4910C};5;1;2.0;En vigueur;06088;0;2;1;{"type": "Point", "coordinates": [7.26271195, 43.69834897]}
0;;4;2.0;{5F2D3857-A371-4499-A12F-F530969393EB};3;1;4.0;En vigueur;06088;0;4;5;{"type": "Point", "coordinates": [7.26144232, 43.69651885]}
0;;4;2.0;{5CC85B3B-618B-4264-BAD1-FC61AE51D2A5};1;1;4.0;En vigueur;06088;0;3;2;{"type": "Point", "coordinates": [7.2872588, 43.70390112]}
4;;9;2.0;{D094A34B-0448-4B8C-A602-94A0F30122EB};3;0;10.0;En vigueur;06088;7;16;3;{"type": "Point", "coordinates": [7.28441261, 43.70350129]}
0;;6;2.0;{9B260101-21AE-4A85-8325-12118AEDFC9F};3;1;5.0;En vigueur;06088;0;6;2;{"type": "Point", "coordinates": [7.2870168, 43.70338577]}
0;;3;2.0;{345AF166-4E4E-4EE9-BB58-B8EF2F799411};5;1;4.0;En vigueur;06088;0;3;2;{"type": "Point", "coordinates": [7.28679848, 43.70351785]}
0;;4;2.0;{AF239BC0-D091-489C-A7F5-77EE0F084BA1};2;0;3.0;En vigueur;06088;2;6;0;{"type": "Point", "coordinates": [7.28891636, 43.70452419]}
0;;4;2.0;{0DFF854D-1F0E-45F2-8861-4ACD35E6CB4F};3;1;4.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.28436656, 43.699987]}
0;;5;2.0;{B0F1F303-700E-4712-99C3-CB1B442DC2A9};5;1;5.0;En vigueur;06088;0;5;2;{"type": "Point", "coordinates": [7.28804527, 43.70509769]}
0;;3;2.0;{5AC46A38-C7DE-4D44-849F-FA0F0E027E11};3;1;2.0;En vigueur;06088;0;3;2;{"type": "Point", "coordinates": [7.28779357, 43.70498916]}
0;;4;2.0;{EA5728C2-522E-4F47-8DDA-65F834B342D9};1;1;4.0;En vigueur;06088;0;2;2;{"type": "Point", "coordinates": [7.27195087, 43.72400994]}
0;;6;6.0;{4DFA3B37-82C6-455B-BC25-A25BDF66BDF3};5;1;2.0;En vigueur;06088;0;6;2;{"type": "Point", "coordinates": [7.26467083, 43.71161862]}
0;;0;0.0;{9DB92A77-5D4E-4F30-AB29-A9247E4F6656};0;0;0.0;En projet;06088;0;0;0;{"type": "Point", "coordinates": [7.26356747, 43.71243689]}
0;;0;0.0;{A47CFE53-4DDA-44BF-A207-713331EE9A78};0;0;0.0;En projet;06088;0;0;0;{"type": "Point", "coordinates": [7.26119616, 43.71140245]}
0;;4;2.0;{314FFC1A-D398-4AF9-98C4-1163009B5918};5;1;4.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.24383168, 43.73204894]}
5;;0;2.0;{F40E5447-0A5A-4480-B62E-BC413DA25271};3;2;6.0;En vigueur;06088;8;8;0;{"type": "Point", "coordinates": [7.25005174, 43.72425504]}
0;;4;2.0;{C8FD645E-A42E-45BB-A5DD-7CDB328F7AC1};5;1;5.0;En vigueur;06088;0;4;3;{"type": "Point", "coordinates": [7.25571114, 43.71876701]}
5;;10;2.0;{73D874BC-D19F-4F68-BA4C-136C5286B0EA};5;0;20.0;En vigueur;06088;8;18;4;{"type": "Point", "coordinates": [7.25832754, 43.71512031]}
0;;7;2.0;{A3FD8212-F026-4C66-8E8C-BEC852C09D99};5;1;6.0;En vigueur;06088;0;7;5;{"type": "Point", "coordinates": [7.25951563, 43.71211929]}
0;;8;3.0;{BAE9A785-9E60-4879-883C-45BD50138F22};5;1;9.0;En vigueur;06088;0;8;7;{"type": "Point", "coordinates": [7.26057445, 43.71506042]}
0;;6;2.0;{36122090-70D0-4107-BC01-0B67349303E2};5;1;5.0;En vigueur;06088;0;7;3;{"type": "Point", "coordinates": [7.2614061, 43.71389788]}
4;;6;2.0;{362BBE1D-B778-46A8-A5F4-9E002C9489FB};5;0;8.0;En vigueur;06088;8;14;3;{"type": "Point", "coordinates": [7.25979279, 43.71138549]}
3;;6;2.0;{0227201E-5DA5-419E-9301-898CEB45BCCB};5;0;10.0;En vigueur;06088;8;14;5;{"type": "Point", "coordinates": [7.25366385, 43.71610544]}
0;;7;2.0;{9883216D-8F3C-4B45-B861-33A90686D1DF};5;1;7.0;En vigueur;06088;0;7;5;{"type": "Point", "coordinates": [7.25614527, 43.70949637]}
3;;4;2.0;{90A55152-42BE-4722-BE02-D8BA68EDE5F4};5;0;5.0;En vigueur;06088;5;9;2;{"type": "Point", "coordinates": [7.28038268, 43.70679774]}
3;;8;2.0;{0700934A-CE06-4841-BA7B-66735822B3D3};5;0;12.0;En vigueur;06088;5;13;4;{"type": "Point", "coordinates": [7.2634427, 43.70740359]}
0;;4;2.0;{43FBF2F1-73F5-4D98-849C-E43845F38B20};5;1;4.0;En vigueur;06088;0;4;4;{"type": "Point", "coordinates": [7.29309672, 43.70766498]}
0;;4;2.0;{6472FE59-1C99-4CA1-BB53-ACA7236CBD20};5;1;4.0;En vigueur;06088;0;4;2;{"type": "Point", "coordinates": [7.29053053, 43.7042656]}
0;;4;2.0;{A7EA1F98-C345-4EBF-B03E-1CD13D50ED8B};5;0;4.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.29076004, 43.70837352]}
0;;4;2.0;{1F9FA8BC-784A-4763-8B3D-5C391398A8CA};5;0;4.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.29083181, 43.70837378]}
4;;8;2.0;{420DFC1C-33FE-4358-9392-285B9F0189A4};5;0;15.0;En vigueur;06088;6;14;4;{"type": "Point", "coordinates": [7.23396284, 43.69628009]}
6;;9;2.0;{BB2B85B4-CD77-4BE1-A84D-568730B6ED85};5;0;15.0;En vigueur;06088;12;21;8;{"type": "Point", "coordinates": [7.2398562, 43.69247511]}
4;;5;2.0;{D4EE6C98-2FC4-4331-A0E3-9591D22FC58A};5;0;12.0;En vigueur;06088;8;13;3;{"type": "Point", "coordinates": [7.30820297, 43.74037182]}
0;;8;2.0;{D19ECD64-C97B-4065-AC1C-481D86822A10};5;1;8.0;En vigueur;06088;0;8;3;{"type": "Point", "coordinates": [7.28718895, 43.70525627]}
4;;9;2.0;{C6C0D0BB-CDCF-4B64-A1F1-2004910F67D9};5;0;12.0;En vigueur;06088;9;18;8;{"type": "Point", "coordinates": [7.25574019, 43.69961721]}
0;;0;0.0;{4B358F79-AA45-443B-A6EF-FE4A42054214};0;0;0.0;Supprimé(e);06088;0;0;0;{"type": "Point", "coordinates": [7.22116943, 43.6867898]}
0;;4;2.0;{2CCF88A5-5BFC-4757-BE41-75D01FDD750E};1;1;5.0;En vigueur;06088;0;4;0;{"type": "Point", "coordinates": [7.28600022, 43.721095]}
5;;6;2.0;{03CDA756-21C2-4E15-AA29-3336EC6773BA};5;0;12.0;En vigueur;06088;10;16;6;{"type": "Point", "coordinates": [7.29763493, 43.7361825]}
0;;6;2.0;{6782AA6D-842E-4DA0-9A95-A84AAA54A553};0;1;10.0;Supprimé(e);06088;0;6;0;{"type": "Point", "coordinates": [7.20849214, 43.66544633]}
0;;6;2.0;{BF887AD5-E1EB-4D47-A7F3-0798485F9DA2};1;1;6.0;En vigueur;06088;0;6;2;{"type": "Point", "coordinates": [7.20489965, 43.67665711]}
0;;0;0.0;{2338FD55-9776-48A9-AB04-5A9EA409787F};0;0;0.0;Supprimé(e);06088;0;0;0;{"type": "Point", "coordinates": [7.20808906, 43.67975677]}
1;;0;2.0;{6C19BEE9-F600-4223-BC5A-0B027DCFB39F};0;2;2.0;Non positionné(e);06088;4;0;0;{"type": "Point", "coordinates": [7.276703, 43.72631298]}
0;;3;0.0;{1A935A58-AD42-46F9-B32F-89A1C8E8257B};5;1;0.0;En vigueur;06088;0;3;2;{"type": "Point", "coordinates": [7.26825499, 43.70939901]}
0;;4;2.0;{8F06591E-DC97-4DE6-A120-6D81B461FE06};2;0;4.0;En vigueur;06088;0;0;0;{"type": "Point", "coordinates": [7.2916937, 43.71426733]}
0;;10;2.0;{18103A32-C396-42F0-A7AA-69648189BBAE};5;1;10.0;En vigueur;06088;0;10;10;{"type": "Point", "coordinates": [7.25099201, 43.72425559]}
0;;0;0.0;{338BAB5E-015B-4E0A-A62C-6CE7C5973E06};0;0;0.0;En projet;06088;0;0;0;{"type": "Point", "coordinates": [7.28688116, 43.69690751]}
0;;4;2.0;{58752B67-0E78-466F-81E2-66D2F73C7510};1;1;2.0;En vigueur;06088;0;4;2;{"type": "Point", "coordinates": [7.19545495, 43.68366748]}
5;;0;2.0;{692CEDA3-755B-400F-A593-C4EC284B128B};5;2;7.0;En vigueur;06088;12;12;0;{"type": "Point", "coordinates": [7.2549667, 43.70122271]}
0;;4;2.0;{0E0C4A4C-B3BE-44D8-A363-E58DF6005CDE};5;1;5.0;En projet;06088;0;4;2;{"type": "Point", "coordinates": [7.26055241, 43.70041745]}
0;;0;0.0;{5AE88B03-D8B6-4163-8CED-D75A8E4E70EB};0;0;0.0;Supprimé(e);06088;0;0;0;{"type": "Point", "coordinates": [7.24843534, 43.700146]}
0;;4;2.0;{82FE05AD-FACD-4038-A4C3-E5D7CE1D09BC};5;1;4.0;En vigueur;06088;0;4;1;{"type": "Point", "coordinates": [7.26585171, 43.70083291]}
0;;0;0.0;{92BC891B-072B-4019-A51A-0247D612ED77};0;0;0.0;En projet;06088;0;0;0;{"type": "Point", "coordinates": [7.24336511, 43.69482283]}
